CustomerID,Month,MonthlyRevenue,Segment
15133.0,2011-03,324.70000000000005,Other
15133.0,2011-08,324.52000000000004,Other
15134.0,2011-04,110.1,Frequent Low Spender
15134.0,2011-05,129.35,Frequent Low Spender
15134.0,2011-06,171.63,Frequent Low Spender
15134.0,2011-08,203.78000000000003,Frequent Low Spender
15134.0,2011-09,282.69,Frequent Low Spender
15134.0,2011-10,166.92000000000002,Frequent Low Spender
15134.0,2011-11,323.52,Frequent Low Spender
15135.0,2011-04,139.04999999999998,Other
15136.0,2011-09,582.9000000000001,Other
15136.0,2011-11,446.90000000000003,Other
15136.0,2011-12,256.9,Other
15139.0,2011-01,122.10000000000002,Other
15139.0,2011-04,56.86,Other
15140.0,2011-03,446.15,Frequent Low Spender
15140.0,2011-04,354.78000000000003,Frequent Low Spender
15140.0,2011-05,326.52,Frequent Low Spender
15140.0,2011-08,600.66,Frequent Low Spender
15140.0,2011-09,324.74,Frequent Low Spender
15140.0,2011-10,301.40000000000003,Frequent Low Spender
15142.0,2011-10,498.74,Other
15143.0,2011-04,259.45,Other
15144.0,2011-01,378.3199999999999,High Value
15144.0,2011-03,270.4,High Value
15144.0,2011-05,1046.3,High Value
15144.0,2011-07,767.0199999999998,High Value
15144.0,2011-08,506.9000000000001,High Value
15144.0,2011-09,1036.6999999999998,High Value
15144.0,2011-10,1352.6599999999996,High Value
15144.0,2011-11,696.24,High Value
15144.0,2011-12,525.9000000000001,High Value
15145.0,2011-04,724.03,Other
15145.0,2011-10,312.34,Other
15145.0,2011-12,158.35999999999999,Other
15146.0,2011-02,834.2200000000005,Other
15146.0,2011-06,492.94,Other
15147.0,2011-04,623.5,Other
15148.0,2011-11,301.28999999999996,Other
15149.0,2011-07,520.8,Other
15150.0,2011-03,501.25000000000006,High Value
15150.0,2011-06,816.8200000000002,High Value
15150.0,2011-07,292.82,High Value
15150.0,2011-08,1958.7300000000012,High Value
15150.0,2011-09,798.87,High Value
15150.0,2011-11,945.9800000000004,High Value
15152.0,2011-06,756.1000000000005,High Value
15152.0,2011-07,615.2400000000001,High Value
15152.0,2011-08,1011.8699999999999,High Value
15152.0,2011-09,329.02,High Value
15152.0,2011-10,616.31,High Value
15152.0,2011-11,1417.1500000000003,High Value
15153.0,2011-11,329.25,Other
15154.0,2011-09,296.41999999999996,Other
15156.0,2011-11,317.79999999999995,Other
15156.0,2011-12,643.6899999999999,Other
15157.0,2010-12,1085.46,Other
15157.0,2011-07,419.90999999999997,Other
15157.0,2011-12,430.7000000000001,Other
15158.0,2011-10,401.4000000000001,Other
15159.0,2010-12,1860.9800000000005,High Value
15159.0,2011-01,837.1399999999998,High Value
15159.0,2011-03,654.1000000000003,High Value
15159.0,2011-04,863.1999999999998,High Value
15159.0,2011-05,810.95,High Value
15159.0,2011-06,1119.2199999999998,High Value
15159.0,2011-07,1429.800000000001,High Value
15159.0,2011-08,1394.5800000000002,High Value
15159.0,2011-09,593.88,High Value
15159.0,2011-10,4978.169999999998,High Value
15159.0,2011-11,2264.2000000000003,High Value
15159.0,2011-12,1834.7899999999997,High Value
15160.0,2010-12,158.16000000000003,Other
15163.0,2011-05,155.00000000000003,Other
15163.0,2011-11,149.47000000000003,Other
15164.0,2011-01,173.38999999999996,Other
15164.0,2011-05,194.79,Other
15164.0,2011-10,474.8699999999999,Other
15165.0,2010-12,487.75,Other
15167.0,2011-01,162.99999999999997,Other
15168.0,2011-11,106.56,Other
15171.0,2011-01,1289.5,Other
15172.0,2011-04,346.4,Frequent Low Spender
15172.0,2011-05,179.8,Frequent Low Spender
15172.0,2011-07,360.53999999999996,Frequent Low Spender
15172.0,2011-09,361.21000000000004,Frequent Low Spender
15172.0,2011-12,376.1,Frequent Low Spender
15174.0,2011-01,135.75,Other
15175.0,2011-09,224.14000000000007,Other
15178.0,2011-03,40.5,Other
15179.0,2011-01,1285.6200000000003,Frequent Low Spender
15179.0,2011-04,169.5,Frequent Low Spender
15179.0,2011-10,188.55,Frequent Low Spender
15179.0,2011-11,563.2799999999999,Frequent Low Spender
15180.0,2010-12,87.5,Other
15181.0,2011-03,300.0,Other
15181.0,2011-06,135.0,Other
15181.0,2011-10,254.48,Other
15182.0,2011-03,370.4800000000001,Other
15182.0,2011-07,252.37000000000006,Other
15184.0,2011-06,235.23000000000002,Other
15184.0,2011-11,171.53,Other
15185.0,2011-09,310.62000000000006,Other
15186.0,2011-06,229.26,Other
15186.0,2011-11,182.15,Other
15187.0,2011-05,431.6,High Value
15187.0,2011-06,607.2,High Value
15187.0,2011-07,413.64,High Value
15187.0,2011-08,99.60000000000001,High Value
15187.0,2011-09,829.0199999999998,High Value
15187.0,2011-10,306.0,High Value
15187.0,2011-11,1257.6399999999999,High Value
15187.0,2011-12,832.4799999999999,High Value
15189.0,2011-01,718.48,High Value
15189.0,2011-02,624.58,High Value
15189.0,2011-03,1097.68,High Value
15189.0,2011-04,1174.0100000000002,High Value
15189.0,2011-05,1306.6999999999996,High Value
15189.0,2011-06,1397.9800000000002,High Value
15189.0,2011-07,2403.4100000000008,High Value
15189.0,2011-08,2405.7,High Value
15189.0,2011-09,1507.23,High Value
15189.0,2011-10,393.60000000000014,High Value
15189.0,2011-11,2001.3600000000001,High Value
15189.0,2011-12,1194.66,High Value
15192.0,2010-12,315.0,Other
15192.0,2011-06,422.99000000000007,Other
15192.0,2011-08,306.33,Other
15193.0,2011-10,499.32,Other
15194.0,2010-12,1558.9899999999998,High Value
15194.0,2011-01,647.1200000000001,High Value
15194.0,2011-03,307.62,High Value
15194.0,2011-04,335.07,High Value
15194.0,2011-05,812.3799999999998,High Value
15194.0,2011-06,406.3300000000001,High Value
15194.0,2011-08,402.02,High Value
15194.0,2011-09,1018.6900000000002,High Value
15194.0,2011-11,1421.6699999999998,High Value
15194.0,2011-12,706.64,High Value
15195.0,2011-12,3861.0,High Value
15197.0,2010-12,556.5,Other
15197.0,2011-04,216.75,Other
15197.0,2011-11,306.35999999999996,Other
15198.0,2011-08,107.64,Other
15198.0,2011-09,86.0,Other
15199.0,2011-02,353.09999999999997,Other
15199.0,2011-04,304.05,Other
15199.0,2011-09,310.6,Other
15199.0,2011-10,300.95,Other
15201.0,2011-04,301.48000000000013,Frequent Low Spender
15201.0,2011-05,300.79,Frequent Low Spender
15201.0,2011-08,330.99,Frequent Low Spender
15201.0,2011-09,303.28000000000003,Frequent Low Spender
15203.0,2011-02,211.93999999999997,Frequent Low Spender
15203.0,2011-05,480.9600000000001,Frequent Low Spender
15203.0,2011-07,301.98,Frequent Low Spender
15203.0,2011-08,333.4400000000001,Frequent Low Spender
15203.0,2011-09,189.4,Frequent Low Spender
15203.0,2011-11,310.08000000000004,Frequent Low Spender
15204.0,2010-12,316.58000000000004,Other
15205.0,2011-08,476.29999999999995,Other
15205.0,2011-09,176.94,Other
15206.0,2011-03,17.700000000000003,Other
15206.0,2011-07,35.400000000000006,Other
15206.0,2011-09,183.6,Other
15206.0,2011-11,183.6,Other
15208.0,2010-12,65.4,Frequent Low Spender
15208.0,2011-06,258.12,Frequent Low Spender
15208.0,2011-10,172.29999999999998,Frequent Low Spender
15208.0,2011-11,166.7,Frequent Low Spender
15208.0,2011-12,207.6,Frequent Low Spender
15210.0,2011-04,331.18,Other
15211.0,2010-12,383.0700000000001,Other
15211.0,2011-10,511.34000000000003,Other
15212.0,2011-04,101.79999999999998,Other
15213.0,2011-01,328.34999999999997,Other
15214.0,2011-04,514.9300000000001,Frequent Low Spender
15214.0,2011-06,136.70000000000002,Frequent Low Spender
15214.0,2011-09,305.11999999999995,Frequent Low Spender
15214.0,2011-10,104.6,Frequent Low Spender
15214.0,2011-11,471.33,Frequent Low Spender
15214.0,2011-12,128.76,Frequent Low Spender
15215.0,2011-09,300.04,Other
15215.0,2011-10,434.90000000000003,Other
15216.0,2011-09,96.6,Other
15218.0,2011-01,581.66,High Value
15218.0,2011-03,527.85,High Value
15218.0,2011-05,647.75,High Value
15218.0,2011-06,690.34,High Value
15218.0,2011-07,712.45,High Value
15218.0,2011-08,705.3000000000001,High Value
15218.0,2011-09,780.56,High Value
15218.0,2011-10,303.3,High Value
15218.0,2011-11,807.6800000000001,High Value
15219.0,2011-06,305.75,Other
15220.0,2011-03,316.11,Frequent Low Spender
15220.0,2011-04,195.68,Frequent Low Spender
15220.0,2011-05,346.40000000000003,Frequent Low Spender
15220.0,2011-06,88.62,Frequent Low Spender
15220.0,2011-08,337.2399999999999,Frequent Low Spender
15220.0,2011-10,494.91000000000014,Frequent Low Spender
15221.0,2010-12,403.25,Other
15222.0,2011-01,585.0,Other
15223.0,2011-04,755.7500000000001,Other
15224.0,2010-12,322.0799999999999,Other
15225.0,2011-04,409.4000000000001,Other
15226.0,2011-02,154.41,Other
15227.0,2011-01,318.22999999999996,Frequent Low Spender
15227.0,2011-02,306.84000000000003,Frequent Low Spender
15227.0,2011-05,251.75,Frequent Low Spender
15227.0,2011-11,342.5799999999999,Frequent Low Spender
15228.0,2011-02,904.85,Other
15228.0,2011-06,348.6,Other
15228.0,2011-08,970.5799999999997,Other
15228.0,2011-10,1162.6800000000003,Other
15230.0,2011-04,429.6,Other
15232.0,2011-07,310.36,Other
15232.0,2011-08,301.7,Other
15234.0,2011-03,197.0,Other
15235.0,2010-12,694.64,Frequent Low Spender
15235.0,2011-01,374.1999999999999,Frequent Low Spender
15235.0,2011-02,392.09999999999997,Frequent Low Spender
15235.0,2011-04,415.8,Frequent Low Spender
15235.0,2011-05,370.77,Frequent Low Spender
15236.0,2011-02,321.05,Other
15237.0,2011-04,938.9200000000006,Other
15237.0,2011-05,154.73,Other
15237.0,2011-09,235.07,Other
15237.0,2011-12,83.6,Other
15238.0,2011-06,300.14,Other
15238.0,2011-09,472.64000000000004,Other
15238.0,2011-11,299.21000000000004,Other
15239.0,2011-09,461.79,Other
15239.0,2011-11,318.8,Other
15240.0,2011-02,312.90000000000003,Frequent Low Spender
15240.0,2011-04,316.20000000000005,Frequent Low Spender
15240.0,2011-06,416.28,Frequent Low Spender
15240.0,2011-09,337.17,Frequent Low Spender
15240.0,2011-10,324.0200000000001,Frequent Low Spender
15241.0,2011-03,395.33,Frequent Low Spender
15241.0,2011-05,570.07,Frequent Low Spender
15241.0,2011-06,99.96000000000001,Frequent Low Spender
15241.0,2011-07,205.1,Frequent Low Spender
15241.0,2011-08,74.4,Frequent Low Spender
15241.0,2011-09,66.66,Frequent Low Spender
15241.0,2011-10,344.91999999999996,Frequent Low Spender
15243.0,2011-09,316.68,Other
15244.0,2011-04,297.94,Other
15244.0,2011-10,333.63000000000005,Other
15245.0,2011-03,1251.4800000000002,Other
15245.0,2011-06,486.2400000000001,Other
15245.0,2011-07,778.12,Other
15246.0,2010-12,186.00000000000003,Other
15246.0,2011-04,328.15,Other
15247.0,2011-08,356.0,Other
15249.0,2011-03,1001.8199999999998,High Value
15249.0,2011-04,805.4000000000001,High Value
15249.0,2011-05,1034.1499999999996,High Value
15249.0,2011-07,819.0000000000001,High Value
15249.0,2011-08,1696.6600000000005,High Value
15249.0,2011-09,282.31,High Value
15249.0,2011-10,641.57,High Value
15249.0,2011-11,407.55,High Value
15251.0,2011-04,2846.0200000000004,High Value
15251.0,2011-05,1249.7,High Value
15251.0,2011-06,1393.4799999999998,High Value
15251.0,2011-07,1222.3200000000002,High Value
15251.0,2011-08,740.5999999999999,High Value
15251.0,2011-09,2243.7000000000003,High Value
15251.0,2011-10,425.28999999999996,High Value
15251.0,2011-11,363.88,High Value
15252.0,2011-06,300.55,Other
15252.0,2011-11,440.23,Other
15253.0,2011-06,173.84999999999997,Frequent Low Spender
15253.0,2011-09,466.75000000000006,Frequent Low Spender
15253.0,2011-11,277.6,Frequent Low Spender
15254.0,2011-08,300.36000000000007,Other
15255.0,2011-10,890.8499999999999,Other
15256.0,2011-07,98.45,Other
15257.0,2011-03,317.15,Other
15258.0,2011-05,315.66,Other
15258.0,2011-06,307.5,Other
15260.0,2010-12,420.5,Frequent Low Spender
15260.0,2011-04,267.7,Frequent Low Spender
15260.0,2011-05,194.39999999999998,Frequent Low Spender
15260.0,2011-06,387.88000000000005,Frequent Low Spender
15260.0,2011-07,345.14,Frequent Low Spender
15260.0,2011-08,195.15,Frequent Low Spender
15261.0,2011-07,254.82000000000002,Other
15262.0,2011-01,178.95000000000002,Other
15263.0,2011-08,156.50999999999996,Other
15264.0,2011-10,393.74000000000007,Other
15265.0,2011-04,712.24,Other
15265.0,2011-07,793.8799999999999,Other
15266.0,2011-01,119.30000000000001,Other
15267.0,2011-06,1035.76,Frequent Low Spender
15267.0,2011-07,372.0,Frequent Low Spender
15267.0,2011-10,180.0,Frequent Low Spender
15267.0,2011-11,129.6,Frequent Low Spender
15269.0,2011-11,408.8,Other
15270.0,2011-02,1013.4999999999998,Frequent Low Spender
15270.0,2011-04,300.25,Frequent Low Spender
15270.0,2011-08,536.54,Frequent Low Spender
15270.0,2011-11,529.2,Frequent Low Spender
15271.0,2010-12,111.75,Frequent Low Spender
15271.0,2011-01,253.10000000000002,Frequent Low Spender
15271.0,2011-04,147.6,Frequent Low Spender
15271.0,2011-05,223.15999999999997,Frequent Low Spender
15271.0,2011-06,320.84000000000003,Frequent Low Spender
15271.0,2011-08,315.8899999999998,Frequent Low Spender
15271.0,2011-09,224.28000000000003,Frequent Low Spender
15271.0,2011-10,443.63999999999993,Frequent Low Spender
15271.0,2011-11,274.73,Frequent Low Spender
15271.0,2011-12,192.07999999999998,Frequent Low Spender
15272.0,2011-09,298.96,Other
15272.0,2011-10,422.97999999999996,Other
15274.0,2011-11,383.98999999999995,Other
15274.0,2011-12,332.58,Other
15275.0,2011-11,615.1399999999999,Other
15276.0,2011-10,135.31000000000003,Other
15277.0,2011-10,255.89999999999998,Other
15279.0,2010-12,290.51,Other
15280.0,2011-06,113.12,Other
15281.0,2011-01,780.4199999999997,Frequent Low Spender
15281.0,2011-02,234.15,Frequent Low Spender
15281.0,2011-04,356.63000000000005,Frequent Low Spender
15281.0,2011-05,556.21,Frequent Low Spender
15281.0,2011-07,264.37,Frequent Low Spender
15281.0,2011-10,140.37,Frequent Low Spender
15286.0,2011-10,240.55,Other
15287.0,2011-09,340.98,Other
15287.0,2011-11,145.71,Other
15288.0,2010-12,165.65000000000003,Frequent Low Spender
15288.0,2011-03,986.7500000000002,Frequent Low Spender
15288.0,2011-05,471.59999999999997,Frequent Low Spender
15288.0,2011-07,382.36,Frequent Low Spender
15288.0,2011-10,300.16,Frequent Low Spender
15289.0,2011-04,375.44999999999993,Other
15289.0,2011-07,322.5300000000001,Other
15289.0,2011-11,241.8,Other
15290.0,2010-12,219.6,High Value
15290.0,2011-01,334.5,High Value
15290.0,2011-02,298.73,High Value
15290.0,2011-03,527.15,High Value
15290.0,2011-04,290.4,High Value
15290.0,2011-05,362.19000000000005,High Value
15290.0,2011-07,457.3,High Value
15290.0,2011-08,902.7199999999999,High Value
15290.0,2011-09,1067.28,High Value
15290.0,2011-10,1510.3600000000001,High Value
15290.0,2011-11,435.28,High Value
15290.0,2011-12,1537.7099999999998,High Value
15291.0,2010-12,648.9000000000001,High Value
15291.0,2011-01,723.29,High Value
15291.0,2011-03,607.9999999999999,High Value
15291.0,2011-04,699.4,High Value
15291.0,2011-06,626.68,High Value
15291.0,2011-09,378.75,High Value
15291.0,2011-11,983.2800000000002,High Value
15292.0,2011-05,180.93999999999997,Other
15296.0,2011-01,1199.33,High Value
15296.0,2011-05,578.4799999999998,High Value
15296.0,2011-06,313.68,High Value
15296.0,2011-08,507.9999999999999,High Value
15296.0,2011-10,1073.3700000000001,High Value
15297.0,2011-10,230.46,Other
15297.0,2011-11,411.4800000000001,Other
15298.0,2010-12,397.5999999999999,High Value
15298.0,2011-01,475.48,High Value
15298.0,2011-03,365.3599999999999,High Value
15298.0,2011-06,538.7600000000001,High Value
15298.0,2011-07,990.0,High Value
15298.0,2011-09,591.02,High Value
15298.0,2011-10,476.3,High Value
15298.0,2011-11,653.1600000000001,High Value
15298.0,2011-12,312.22,High Value
15299.0,2010-12,1835.0100000000002,High Value
15299.0,2011-03,600.0,High Value
15299.0,2011-06,600.0,High Value
15299.0,2011-10,1472.0,High Value
15300.0,2011-10,496.4399999999999,Other
15301.0,2010-12,673.3700000000001,High Value
15301.0,2011-03,622.5,High Value
15301.0,2011-04,501.21999999999997,High Value
15301.0,2011-05,306.9100000000002,High Value
15301.0,2011-06,709.1100000000002,High Value
15301.0,2011-07,410.84999999999997,High Value
15301.0,2011-08,523.84,High Value
15301.0,2011-09,718.7899999999997,High Value
15301.0,2011-10,603.7600000000003,High Value
15303.0,2011-02,574.02,Other
15304.0,2010-12,123.15,Frequent Low Spender
15304.0,2011-03,156.45,Frequent Low Spender
15304.0,2011-04,51.0,Frequent Low Spender
15304.0,2011-05,51.0,Frequent Low Spender
15304.0,2011-06,110.30000000000001,Frequent Low Spender
15304.0,2011-09,90.6,Frequent Low Spender
15304.0,2011-10,111.9,Frequent Low Spender
15306.0,2011-07,344.61999999999995,Other
15306.0,2011-09,312.45,Other
15306.0,2011-10,517.2800000000001,Other
15307.0,2011-09,205.3,Other
15308.0,2011-03,310.47,Other
15311.0,2010-12,2676.6600000000003,High Value
15311.0,2011-01,5512.94,High Value
15311.0,2011-02,4688.25,High Value
15311.0,2011-03,6469.33,High Value
15311.0,2011-04,4505.229999999999,High Value
15311.0,2011-05,5814.279999999997,High Value
15311.0,2011-06,7443.079999999997,High Value
15311.0,2011-07,4736.73,High Value
15311.0,2011-08,3284.7699999999986,High Value
15311.0,2011-09,3342.31,High Value
15311.0,2011-10,3338.550000000002,High Value
15311.0,2011-11,7779.6999999999925,High Value
15311.0,2011-12,1176.0700000000002,High Value
15312.0,2010-12,289.74,Other
15312.0,2011-05,318.16,Other
15312.0,2011-08,186.9,Other
15312.0,2011-09,130.05,Other
15313.0,2011-08,52.0,Other
15314.0,2011-05,327.97,Other
15315.0,2011-08,233.54000000000005,Other
15315.0,2011-10,336.96,Other
15316.0,2011-01,165.0,Other
15318.0,2011-12,312.62,Other
15319.0,2011-03,204.5,Other
15320.0,2011-10,267.13,Other
15321.0,2011-02,1159.4700000000003,Other
15321.0,2011-09,1588.8400000000004,Other
15322.0,2011-09,679.6799999999998,Other
15325.0,2011-08,162.2899999999999,Other
15326.0,2011-01,311.71,Other
15327.0,2011-10,208.75000000000003,Other
15329.0,2011-06,309.1000000000001,Other
15329.0,2011-07,444.9000000000001,Other
15329.0,2011-10,295.7,Other
15330.0,2011-10,320.40000000000003,Other
15330.0,2011-11,394.56,Other
15332.0,2010-12,1661.06,Other
15333.0,2011-05,1028.56,Other
15334.0,2011-06,224.14000000000004,Other
15334.0,2011-07,127.52999999999999,Other
15335.0,2011-10,173.97000000000003,Other
15339.0,2011-01,257.90000000000003,Other
15339.0,2011-10,316.16999999999996,Other
15341.0,2011-09,2020.52,Other
15342.0,2011-08,406.0899999999999,Other
15343.0,2011-09,364.5,Other
15344.0,2011-09,308.69,Other
15344.0,2011-11,151.95,Other
15344.0,2011-12,103.3,Other
15345.0,2011-10,393.54,Other
15346.0,2011-01,252.42000000000004,Other
15347.0,2010-12,201.59999999999997,Other
15348.0,2011-09,158.03999999999996,Other
15349.0,2011-06,366.1099999999999,Other
15349.0,2011-07,107.69999999999999,Other
15350.0,2010-12,115.65,Other
15351.0,2010-12,274.66999999999996,Frequent Low Spender
15351.0,2011-09,601.5699999999999,Frequent Low Spender
15351.0,2011-10,514.7099999999998,Frequent Low Spender
15351.0,2011-11,569.1599999999999,Frequent Low Spender
15353.0,2010-12,311.65000000000003,Other
15353.0,2011-03,465.3699999999999,Other
15355.0,2011-10,126.25000000000001,Other
15355.0,2011-11,150.8,Other
15356.0,2010-12,365.5399999999995,Frequent Low Spender
15356.0,2011-02,254.19000000000003,Frequent Low Spender
15356.0,2011-04,212.12999999999994,Frequent Low Spender
15356.0,2011-05,369.95,Frequent Low Spender
15356.0,2011-06,405.76,Frequent Low Spender
15356.0,2011-07,370.15000000000003,Frequent Low Spender
15356.0,2011-08,301.92,Frequent Low Spender
15356.0,2011-09,336.81999999999994,Frequent Low Spender
15356.0,2011-11,150.03999999999996,Frequent Low Spender
15358.0,2010-12,624.5499999999998,High Value
15358.0,2011-01,1144.7399999999998,High Value
15358.0,2011-02,649.5600000000001,High Value
15358.0,2011-03,1038.05,High Value
15358.0,2011-04,362.2600000000001,High Value
15358.0,2011-05,543.9100000000001,High Value
15358.0,2011-06,413.8799999999998,High Value
15358.0,2011-07,152.66,High Value
15358.0,2011-08,710.1999999999998,High Value
15358.0,2011-09,1095.0499999999997,High Value
15358.0,2011-10,402.5799999999999,High Value
15358.0,2011-11,379.7,High Value
15358.0,2011-12,830.0600000000003,High Value
15360.0,2011-10,427.92999999999995,Other
15361.0,2010-12,418.9200000000001,Other
15363.0,2010-12,326.0,Other
15364.0,2011-03,331.80000000000007,Other
15364.0,2011-09,581.3900000000001,Other
15365.0,2011-01,208.61,Frequent Low Spender
15365.0,2011-09,1736.54,Frequent Low Spender
15365.0,2011-11,369.16999999999996,Frequent Low Spender
15366.0,2010-12,105.54,Other
15366.0,2011-09,496.9700000000001,Other
15367.0,2011-03,764.5799999999996,Other
15367.0,2011-04,651.6,Other
15367.0,2011-10,461.40999999999997,Other
15368.0,2011-11,446.94000000000005,Other
15370.0,2011-01,184.19999999999996,Frequent Low Spender
15370.0,2011-02,570.0200000000001,Frequent Low Spender
15370.0,2011-05,373.72,Frequent Low Spender
15370.0,2011-07,385.52,Frequent Low Spender
15370.0,2011-09,525.79,Frequent Low Spender
15370.0,2011-10,346.79999999999995,Frequent Low Spender
15372.0,2011-07,2007.4,Other
15373.0,2010-12,537.0999999999999,Frequent Low Spender
15373.0,2011-01,211.35,Frequent Low Spender
15373.0,2011-02,151.55,Frequent Low Spender
15373.0,2011-03,176.20999999999995,Frequent Low Spender
15373.0,2011-05,115.54000000000002,Frequent Low Spender
15373.0,2011-06,328.55,Frequent Low Spender
15373.0,2011-08,166.60000000000002,Frequent Low Spender
15373.0,2011-11,383.48,Frequent Low Spender
15373.0,2011-12,345.53000000000003,Frequent Low Spender
15374.0,2011-08,168.0,Other
15376.0,2011-05,654.1700000000002,Other
15376.0,2011-08,334.8500000000001,Other
15376.0,2011-10,244.34,Other
15379.0,2010-12,1491.4600000000003,High Value
15379.0,2011-01,1190.6299999999999,High Value
15379.0,2011-03,371.84,High Value
15379.0,2011-05,209.18000000000004,High Value
15379.0,2011-06,440.1800000000002,High Value
15380.0,2010-12,230.10000000000002,Frequent Low Spender
15380.0,2011-07,352.4600000000001,Frequent Low Spender
15380.0,2011-09,422.00000000000006,Frequent Low Spender
15380.0,2011-10,300.40000000000003,Frequent Low Spender
15380.0,2011-12,385.3,Frequent Low Spender
15381.0,2011-03,282.3,Other
15381.0,2011-05,314.55,Other
15382.0,2011-02,1019.4200000000005,High Value
15382.0,2011-05,568.5999999999999,High Value
15382.0,2011-06,539.1000000000001,High Value
15382.0,2011-09,2582.7799999999993,High Value
15382.0,2011-11,1245.8099999999997,High Value
15384.0,2010-12,303.57,Other
15384.0,2011-06,338.83999999999986,Other
15385.0,2011-10,316.88,Other
15386.0,2011-06,394.14000000000004,Other
15388.0,2011-03,140.54,Other
15389.0,2011-06,500.0,Other
15392.0,2010-12,338.9799999999999,Other
15392.0,2011-09,326.47999999999996,Other
15392.0,2011-11,565.6600000000002,Other
15392.0,2011-12,304.40999999999997,Other
15393.0,2011-03,124.10000000000001,Other
15393.0,2011-11,107.76,Other
15394.0,2010-12,587.6599999999999,Other
15394.0,2011-05,848.7800000000001,Other
15394.0,2011-09,417.7000000000001,Other
15394.0,2011-11,329.4000000000001,Other
15395.0,2011-01,107.45000000000002,Other
15396.0,2011-08,288.17999999999995,Other
15397.0,2011-02,94.0,Other
15398.0,2011-09,634.8499999999999,Other
15398.0,2011-11,710.6800000000001,Other
15399.0,2011-09,305.1700000000001,Other
15399.0,2011-11,243.95999999999998,Other
15399.0,2011-12,266.64,Other
15400.0,2011-03,346.1,Frequent Low Spender
15400.0,2011-06,112.7,Frequent Low Spender
15400.0,2011-08,152.4,Frequent Low Spender
15400.0,2011-09,105.0,Frequent Low Spender
15402.0,2011-05,440.98999999999995,Other
15402.0,2011-07,185.77999999999997,Other
15405.0,2011-06,349.1,Other
15406.0,2011-02,252.2899999999999,Other
15406.0,2011-11,258.42,Other
15407.0,2011-02,165.0,Other
15407.0,2011-05,164.86,Other
15407.0,2011-06,410.87,Other
15407.0,2011-11,315.70999999999975,Other
15408.0,2011-03,267.17999999999995,Other
15410.0,2011-03,382.59999999999997,Frequent Low Spender
15410.0,2011-04,456.2000000000001,Frequent Low Spender
15410.0,2011-05,962.09,Frequent Low Spender
15410.0,2011-06,561.0400000000002,Frequent Low Spender
15410.0,2011-08,340.74,Frequent Low Spender
15410.0,2011-09,748.1700000000001,Frequent Low Spender
15411.0,2011-06,156.4,Other
15411.0,2011-08,225.81000000000003,Other
15411.0,2011-09,609.05,Other
15411.0,2011-11,367.6199999999999,Other
15412.0,2011-06,190.53000000000003,Other
15414.0,2011-04,36.199999999999996,Other
15414.0,2011-11,738.6999999999998,Other
15415.0,2011-01,572.8099999999998,Other
15416.0,2011-03,1375.2399999999996,High Value
15416.0,2011-04,899.1899999999999,High Value
15416.0,2011-07,869.9,High Value
15416.0,2011-10,839.9899999999998,High Value
15417.0,2011-09,508.8000000000001,Other
15419.0,2011-11,135.86,Other
15421.0,2011-02,295.06,Other
15421.0,2011-05,444.3,Other
15421.0,2011-10,211.00000000000003,Other
15422.0,2011-01,97.7,Other
15423.0,2011-11,43.5,Other
15424.0,2011-03,383.34,Other
15426.0,2010-12,411.41999999999985,Frequent Low Spender
15426.0,2011-03,251.56,Frequent Low Spender
15426.0,2011-11,784.41,Frequent Low Spender
15427.0,2011-10,371.0299999999998,Other
15427.0,2011-11,1112.1099999999994,Other
15428.0,2011-11,93.78,Other
15429.0,2011-09,243.06,Other
15429.0,2011-11,154.29000000000002,Other
15432.0,2011-11,171.19,Other
15433.0,2011-03,372.6399999999999,Other
15433.0,2011-05,160.66000000000003,Other
15434.0,2011-05,306.96,Frequent Low Spender
15434.0,2011-08,280.32,Frequent Low Spender
15434.0,2011-11,303.3,Frequent Low Spender
15434.0,2011-12,150.9,Frequent Low Spender
15435.0,2011-11,149.29000000000005,Other
15436.0,2011-04,489.0499999999999,Other
15436.0,2011-10,370.2700000000001,Other
15436.0,2011-11,263.2099999999999,Other
15437.0,2011-03,200.16000000000003,Other
15438.0,2011-07,156.57999999999998,Other
15440.0,2011-05,125.80000000000001,Other
15440.0,2011-07,111.85999999999999,Other
15440.0,2011-10,146.02000000000004,Other
15442.0,2011-04,594.0,Other
15443.0,2011-01,437.70999999999987,Frequent Low Spender
15443.0,2011-08,247.09,Frequent Low Spender
15443.0,2011-09,369.54,Frequent Low Spender
15443.0,2011-10,622.6899999999997,Frequent Low Spender
15443.0,2011-11,1180.3700000000006,Frequent Low Spender
15443.0,2011-12,379.5099999999998,Frequent Low Spender
15444.0,2011-10,342.89999999999986,Other
15444.0,2011-11,1075.3600000000001,Other
15445.0,2011-03,113.5,Other
15447.0,2011-01,155.17,Other
15448.0,2011-01,494.64000000000004,Other
15449.0,2011-03,345.9199999999999,Other
15449.0,2011-06,301.78,Other
15449.0,2011-11,326.82,Other
15450.0,2011-11,429.84,Other
15452.0,2011-03,247.24999999999997,Other
15452.0,2011-09,166.07999999999998,Other
15452.0,2011-11,125.4,Other
15453.0,2011-06,345.0299999999999,Frequent Low Spender
15453.0,2011-07,139.98,Frequent Low Spender
15453.0,2011-09,227.78999999999994,Frequent Low Spender
15453.0,2011-10,189.85999999999999,Frequent Low Spender
15453.0,2011-11,350.43,Frequent Low Spender
